index,image,groundTruth,mobilenet_v2,mobilenet_v2_abs_error
0,E:\桌面\kunmingr2\kunmingr2\5\2\0_1.5100.jpg,1.51,1.5281039476394653,0.018103947639465323
1,E:\桌面\kunmingr2\kunmingr2\5\2\1_1.5100.jpg,1.51,1.5329171419143677,0.022917141914367667
2,E:\桌面\kunmingr2\kunmingr2\5\2\2_1.5100.jpg,1.51,1.5459574460983276,0.03595744609832763
3,E:\桌面\kunmingr2\kunmingr2\5\2\3_1.5100.jpg,1.51,1.529249906539917,0.019249906539916983
4,E:\桌面\kunmingr2\kunmingr2\5\2\4_1.5100.jpg,1.51,1.461696982383728,0.04830301761627198
5,E:\桌面\kunmingr2\kunmingr2\5\2\5_1.5100.jpg,1.51,1.5424870252609253,0.032487025260925284
6,E:\桌面\kunmingr2\kunmingr2\5\2\6_1.5100.jpg,1.51,1.5125001668930054,0.002500166893005362
7,E:\桌面\kunmingr2\kunmingr2\5\2\7_1.5100.jpg,1.51,1.5266460180282593,0.01664601802825927
8,E:\桌面\kunmingr2\kunmingr2\5\2\8_1.5100.jpg,1.51,1.5134944915771484,0.0034944915771484286
9,E:\桌面\kunmingr2\kunmingr2\5\2\9_1.5100.jpg,1.51,1.513310194015503,0.003310194015502921
10,E:\桌面\kunmingr2\kunmingr2\5\2\10_1.5100.jpg,1.51,1.4762053489685059,0.03379465103149415
11,E:\桌面\kunmingr2\kunmingr2\5\2\11_1.5100.jpg,1.51,1.5025830268859863,0.007416973114013681
12,E:\桌面\kunmingr2\kunmingr2\5\2\12_1.5100.jpg,1.51,1.3900636434555054,0.11993635654449464
13,E:\桌面\kunmingr2\kunmingr2\5\2\13_1.5100.jpg,1.51,1.492052674293518,0.017947325706481942
14,E:\桌面\kunmingr2\kunmingr2\5\2\14_1.5100.jpg,1.51,1.4574936628341675,0.05250633716583253
15,E:\桌面\kunmingr2\kunmingr2\5\2\15_1.5100.jpg,1.51,1.52601158618927,0.01601158618927001
16,E:\桌面\kunmingr2\kunmingr2\5\2\16_1.5100.jpg,1.51,1.463578224182129,0.0464217758178711
17,E:\桌面\kunmingr2\kunmingr2\5\2\17_1.5100.jpg,1.51,1.3833303451538086,0.12666965484619142
18,E:\桌面\kunmingr2\kunmingr2\5\2\18_1.5100.jpg,1.51,1.409929633140564,0.10007036685943604
19,E:\桌面\kunmingr2\kunmingr2\5\2\19_1.5100.jpg,1.51,1.1058341264724731,0.40416587352752686
20,E:\桌面\kunmingr2\kunmingr2\5\2\20_1.5100.jpg,1.51,1.2477539777755737,0.2622460222244263
21,E:\桌面\kunmingr2\kunmingr2\5\2\21_1.5100.jpg,1.51,0.942861020565033,0.567138979434967
22,E:\桌面\kunmingr2\kunmingr2\5\2\22_1.5100.jpg,1.51,0.9173365235328674,0.5926634764671326
23,E:\桌面\kunmingr2\kunmingr2\5\2\23_1.5100.jpg,1.51,1.4067853689193726,0.10321463108062745
24,E:\桌面\kunmingr2\kunmingr2\5\2\24_1.5100.jpg,1.51,1.3143750429153442,0.19562495708465577
25,E:\桌面\kunmingr2\kunmingr2\5\2\25_1.5100.jpg,1.51,0.6938970685005188,0.8161029314994812
26,E:\桌面\kunmingr2\kunmingr2\5\2\26_1.5100.jpg,1.51,1.1593104600906372,0.3506895399093628
27,E:\桌面\kunmingr2\kunmingr2\5\2\27_1.5100.jpg,1.51,0.6997970342636108,0.8102029657363892
28,E:\桌面\kunmingr2\kunmingr2\5\2\28_1.5100.jpg,1.51,0.8624242544174194,0.6475757455825806
29,E:\桌面\kunmingr2\kunmingr2\5\2\29_1.5100.jpg,1.51,1.0521312952041626,0.4578687047958374
30,E:\桌面\kunmingr2\kunmingr2\5\2\30_1.5100.jpg,1.51,0.8418641686439514,0.6681358313560486
31,E:\桌面\kunmingr2\kunmingr2\5\2\31_1.5100.jpg,1.51,0.7762377858161926,0.7337622141838074
32,E:\桌面\kunmingr2\kunmingr2\5\2\32_1.5100.jpg,1.51,1.0022555589675903,0.5077444410324097
33,E:\桌面\kunmingr2\kunmingr2\5\2\33_1.5100.jpg,1.51,0.010131090879440308,1.4998689091205597
34,E:\桌面\kunmingr2\kunmingr2\5\2\34_1.5100.jpg,1.51,-0.514694333076477,2.024694333076477
35,E:\桌面\kunmingr2\kunmingr2\5\2\35_1.5100.jpg,1.51,-0.07032071799039841,1.5803207179903984
36,E:\桌面\kunmingr2\kunmingr2\5\2\36_1.5100.jpg,1.51,0.834288477897644,0.675711522102356
37,E:\桌面\kunmingr2\kunmingr2\5\2\37_-1.8150.jpg,-1.815,0.59660404920578,2.41160404920578
38,E:\桌面\kunmingr2\kunmingr2\5\2\38_-1.8150.jpg,-1.815,-0.49936985969543457,1.3156301403045654
39,E:\桌面\kunmingr2\kunmingr2\5\2\39_-1.8150.jpg,-1.815,-0.38564008474349976,1.4293599152565002
40,E:\桌面\kunmingr2\kunmingr2\5\2\40_-1.8150.jpg,-1.815,-1.1074405908584595,0.7075594091415405
41,E:\桌面\kunmingr2\kunmingr2\5\2\41_-1.8150.jpg,-1.815,-1.495441198348999,0.3195588016510009
42,E:\桌面\kunmingr2\kunmingr2\5\2\42_-1.8150.jpg,-1.815,-1.4974592924118042,0.31754070758819575
43,E:\桌面\kunmingr2\kunmingr2\5\2\43_-1.8150.jpg,-1.815,-1.505113959312439,0.309886040687561
44,E:\桌面\kunmingr2\kunmingr2\5\2\44_-1.8150.jpg,-1.815,-1.508996844291687,0.30600315570831293
45,E:\桌面\kunmingr2\kunmingr2\5\2\45_-1.8150.jpg,-1.815,-1.4975991249084473,0.3174008750915527
46,E:\桌面\kunmingr2\kunmingr2\5\2\46_-1.8150.jpg,-1.815,-1.5124262571334839,0.30257374286651606
47,E:\桌面\kunmingr2\kunmingr2\5\2\47_-1.8150.jpg,-1.815,-1.5208079814910889,0.2941920185089111
48,E:\桌面\kunmingr2\kunmingr2\5\2\48_-1.8150.jpg,-1.815,-1.4943588972091675,0.32064110279083247
