index,image,groundTruth,improved_mobilenet_aux,improved_mobilenet_aux_abs_error,legacy_original_cnn,legacy_original_cnn_abs_error
0,E:\桌面\kunmingr2\kunmingr2\5\2\0_1.5100.jpg,1.51,1.2554197311401367,0.2545802688598633,0.4152853190898895,1.0947146809101105
1,E:\桌面\kunmingr2\kunmingr2\5\2\1_1.5100.jpg,1.51,0.8387219309806824,0.6712780690193176,0.8208249807357788,0.6891750192642212
2,E:\桌面\kunmingr2\kunmingr2\5\2\2_1.5100.jpg,1.51,1.3819422721862793,0.1280577278137207,1.0779905319213867,0.4320094680786133
3,E:\桌面\kunmingr2\kunmingr2\5\2\3_1.5100.jpg,1.51,1.283416509628296,0.2265834903717041,1.156403660774231,0.35359633922576905
4,E:\桌面\kunmingr2\kunmingr2\5\2\4_1.5100.jpg,1.51,0.9978933930397034,0.5121066069602966,1.3183435201644897,0.19165647983551026
5,E:\桌面\kunmingr2\kunmingr2\5\2\5_1.5100.jpg,1.51,1.1338047981262207,0.3761952018737793,1.398729681968689,0.11127031803131104
6,E:\桌面\kunmingr2\kunmingr2\5\2\6_1.5100.jpg,1.51,1.0548756122589111,0.4551243877410889,1.4577845335006714,0.05221546649932862
7,E:\桌面\kunmingr2\kunmingr2\5\2\7_1.5100.jpg,1.51,1.482297658920288,0.027702341079711923,1.4648323059082031,0.045167694091796884
8,E:\桌面\kunmingr2\kunmingr2\5\2\8_1.5100.jpg,1.51,1.3099391460418701,0.2000608539581299,1.4112117290496826,0.09878827095031739
9,E:\桌面\kunmingr2\kunmingr2\5\2\9_1.5100.jpg,1.51,1.2308452129364014,0.27915478706359864,1.3711835145950317,0.13881648540496827
10,E:\桌面\kunmingr2\kunmingr2\5\2\10_1.5100.jpg,1.51,1.2930612564086914,0.2169387435913086,1.2639683485031128,0.24603165149688722
11,E:\桌面\kunmingr2\kunmingr2\5\2\11_1.5100.jpg,1.51,1.597951889038086,0.08795188903808593,1.2047803401947021,0.30521965980529786
12,E:\桌面\kunmingr2\kunmingr2\5\2\12_1.5100.jpg,1.51,1.5926408767700195,0.08264087677001952,1.1356537342071533,0.3743462657928467
13,E:\桌面\kunmingr2\kunmingr2\5\2\13_1.5100.jpg,1.51,1.4438695907592773,0.06613040924072267,1.097778081893921,0.4122219181060791
14,E:\桌面\kunmingr2\kunmingr2\5\2\14_1.5100.jpg,1.51,1.1084789037704468,0.40152109622955323,1.1218005418777466,0.3881994581222534
15,E:\桌面\kunmingr2\kunmingr2\5\2\15_1.5100.jpg,1.51,1.6334424018859863,0.12344240188598632,1.1445908546447754,0.3654091453552246
16,E:\桌面\kunmingr2\kunmingr2\5\2\16_1.5100.jpg,1.51,1.5339033603668213,0.02390336036682128,1.2202609777450562,0.28973902225494386
17,E:\桌面\kunmingr2\kunmingr2\5\2\17_1.5100.jpg,1.51,1.6005833148956299,0.09058331489562987,1.3414703607559204,0.1685296392440796
18,E:\桌面\kunmingr2\kunmingr2\5\2\18_1.5100.jpg,1.51,1.5589888095855713,0.04898880958557128,1.4478583335876465,0.062141666412353525
19,E:\桌面\kunmingr2\kunmingr2\5\2\19_1.5100.jpg,1.51,1.443913221359253,0.06608677864074708,1.4888288974761963,0.02117110252380372
20,E:\桌面\kunmingr2\kunmingr2\5\2\20_1.5100.jpg,1.51,0.8685745596885681,0.6414254403114319,1.5889099836349487,0.07890998363494872
21,E:\桌面\kunmingr2\kunmingr2\5\2\21_1.5100.jpg,1.51,1.166184902191162,0.3438150978088379,1.6463121175765991,0.1363121175765991
22,E:\桌面\kunmingr2\kunmingr2\5\2\22_1.5100.jpg,1.51,1.3626885414123535,0.1473114585876465,1.6770966053009033,0.1670966053009033
23,E:\桌面\kunmingr2\kunmingr2\5\2\23_1.5100.jpg,1.51,1.2865288257598877,0.2234711742401123,1.6245495080947876,0.11454950809478759
24,E:\桌面\kunmingr2\kunmingr2\5\2\24_1.5100.jpg,1.51,1.405055284500122,0.10494471549987794,1.664568305015564,0.15456830501556396
25,E:\桌面\kunmingr2\kunmingr2\5\2\25_1.5100.jpg,1.51,0.937705934047699,0.572294065952301,1.401917576789856,0.10808242321014405
26,E:\桌面\kunmingr2\kunmingr2\5\2\26_1.5100.jpg,1.51,1.0133538246154785,0.4966461753845215,1.1350374221801758,0.3749625778198242
27,E:\桌面\kunmingr2\kunmingr2\5\2\27_1.5100.jpg,1.51,0.337319552898407,1.172680447101593,1.0813562870025635,0.42864371299743653
28,E:\桌面\kunmingr2\kunmingr2\5\2\28_1.5100.jpg,1.51,0.5886071920394897,0.9213928079605103,0.5989619493484497,0.9110380506515503
29,E:\桌面\kunmingr2\kunmingr2\5\2\29_1.5100.jpg,1.51,0.7086299061775208,0.8013700938224793,-0.11603373289108276,1.6260337328910828
30,E:\桌面\kunmingr2\kunmingr2\5\2\30_1.5100.jpg,1.51,0.510430097579956,0.999569902420044,-0.007881194353103638,1.5178811943531036
31,E:\桌面\kunmingr2\kunmingr2\5\2\31_1.5100.jpg,1.51,0.6260449886322021,0.8839550113677979,-0.32112452387809753,1.8311245238780975
32,E:\桌面\kunmingr2\kunmingr2\5\2\32_1.5100.jpg,1.51,0.7882521748542786,0.7217478251457214,-0.4950720965862274,2.005072096586227
33,E:\桌面\kunmingr2\kunmingr2\5\2\33_1.5100.jpg,1.51,0.24991124868392944,1.2600887513160706,-1.0218138694763184,2.531813869476318
