index,image,groundTruth,mobilenet_v2,mobilenet_v2_abs_error
0,E:\桌面\kunmingr2\kunmingr2\2\2\0_0.0000.jpg,0.0,-1.5618842840194702,1.5618842840194702
1,E:\桌面\kunmingr2\kunmingr2\2\2\1_0.0000.jpg,0.0,-1.5774139165878296,1.5774139165878296
2,E:\桌面\kunmingr2\kunmingr2\2\2\2_0.0000.jpg,0.0,-1.510422945022583,1.510422945022583
3,E:\桌面\kunmingr2\kunmingr2\2\2\3_0.0000.jpg,0.0,-1.2877951860427856,1.2877951860427856
4,E:\桌面\kunmingr2\kunmingr2\2\2\4_0.0000.jpg,0.0,-1.5635956525802612,1.5635956525802612
5,E:\桌面\kunmingr2\kunmingr2\2\2\5_0.0000.jpg,0.0,-1.409576177597046,1.409576177597046
6,E:\桌面\kunmingr2\kunmingr2\2\2\6_0.0000.jpg,0.0,-1.4471954107284546,1.4471954107284546
7,E:\桌面\kunmingr2\kunmingr2\2\2\7_0.0000.jpg,0.0,-1.1891194581985474,1.1891194581985474
8,E:\桌面\kunmingr2\kunmingr2\2\2\8_0.0000.jpg,0.0,0.8331567049026489,0.8331567049026489
9,E:\桌面\kunmingr2\kunmingr2\2\2\9_0.0000.jpg,0.0,0.7033935189247131,0.7033935189247131
10,E:\桌面\kunmingr2\kunmingr2\2\2\10_0.0000.jpg,0.0,1.114344835281372,1.114344835281372
11,E:\桌面\kunmingr2\kunmingr2\2\2\11_0.0000.jpg,0.0,0.5293884873390198,0.5293884873390198
12,E:\桌面\kunmingr2\kunmingr2\2\2\12_0.0000.jpg,0.0,1.381901502609253,1.381901502609253
13,E:\桌面\kunmingr2\kunmingr2\2\2\13_1.3997.jpg,1.3997,1.2921258211135864,0.10757417888641352
14,E:\桌面\kunmingr2\kunmingr2\2\2\14_1.3997.jpg,1.3997,1.380006194114685,0.019693805885314886
15,E:\桌面\kunmingr2\kunmingr2\2\2\15_1.3997.jpg,1.3997,1.4436129331588745,0.04391293315887457
16,E:\桌面\kunmingr2\kunmingr2\2\2\16_1.3997.jpg,1.3997,1.2769371271133423,0.12276287288665766
17,E:\桌面\kunmingr2\kunmingr2\2\2\17_1.3997.jpg,1.3997,1.2350026369094849,0.16469736309051508
18,E:\桌面\kunmingr2\kunmingr2\2\2\18_1.3997.jpg,1.3997,1.2249565124511719,0.17474348754882807
19,E:\桌面\kunmingr2\kunmingr2\2\2\19_1.3997.jpg,1.3997,1.487587332725525,0.08788733272552496
20,E:\桌面\kunmingr2\kunmingr2\2\2\20_1.3997.jpg,1.3997,1.4916551113128662,0.09195511131286627
21,E:\桌面\kunmingr2\kunmingr2\2\2\21_1.3997.jpg,1.3997,1.487937331199646,0.08823733119964605
22,E:\桌面\kunmingr2\kunmingr2\2\2\22_1.3997.jpg,1.3997,1.4699841737747192,0.0702841737747193
23,E:\桌面\kunmingr2\kunmingr2\2\2\23_1.3997.jpg,1.3997,1.4986342191696167,0.09893421916961675
