index,image,groundTruth,legacy,legacy_abs_error,mobilenet_v2_single,mobilenet_v2_single_abs_error,mobilenet_v2_temporal3,mobilenet_v2_temporal3_abs_error
0,E:\桌面\kunmingr2\kunmingr2\5\1\0_1.5100.jpg,1.51,0.5985404253005981,0.9114595746994019,1.5702736377716064,0.060273637771606436,1.500253677368164,0.009746322631835946
1,E:\桌面\kunmingr2\kunmingr2\5\1\1_1.5100.jpg,1.51,0.8907798528671265,0.6192201471328735,1.5284414291381836,0.018441429138183585,1.5283715724945068,0.018371572494506827
2,E:\桌面\kunmingr2\kunmingr2\5\1\2_1.5100.jpg,1.51,1.1145431995391846,0.39545680046081544,1.5256937742233276,0.015693774223327628,1.4805867671966553,0.029413232803344735
3,E:\桌面\kunmingr2\kunmingr2\5\1\3_1.5100.jpg,1.51,1.2777621746063232,0.23223782539367677,1.3894282579421997,0.1205717420578003,1.4945433139801025,0.01545668601989747
4,E:\桌面\kunmingr2\kunmingr2\5\1\4_1.5100.jpg,1.51,1.4222862720489502,0.08771372795104981,1.5393389463424683,0.029338946342468253,1.5096057653427124,0.00039423465728760654
5,E:\桌面\kunmingr2\kunmingr2\5\1\5_1.5100.jpg,1.51,1.4909485578536987,0.01905144214630128,1.5085481405258179,0.0014518594741821378,1.515468955039978,0.0054689550399780185
6,E:\桌面\kunmingr2\kunmingr2\5\1\6_1.5100.jpg,1.51,1.478190541267395,0.03180945873260499,1.5334943532943726,0.02349435329437255,1.530069351196289,0.020069351196289054
7,E:\桌面\kunmingr2\kunmingr2\5\1\7_1.5100.jpg,1.51,1.4172972440719604,0.09270275592803956,1.5008955001831055,0.00910449981689454,1.5375514030456543,0.027551403045654288
8,E:\桌面\kunmingr2\kunmingr2\5\1\8_1.5100.jpg,1.51,1.3605560064315796,0.14944399356842042,1.4987798929214478,0.011220107078552255,1.5161933898925781,0.006193389892578116
9,E:\桌面\kunmingr2\kunmingr2\5\1\9_1.5100.jpg,1.51,1.25459623336792,0.2554037666320801,1.4763950109481812,0.03360498905181886,1.5579625368118286,0.047962536811828604
10,E:\桌面\kunmingr2\kunmingr2\5\1\10_1.5100.jpg,1.51,1.1927168369293213,0.3172831630706787,1.4785877466201782,0.031412253379821786,1.5408825874328613,0.03088258743286132
11,E:\桌面\kunmingr2\kunmingr2\5\1\11_1.5100.jpg,1.51,1.1392126083374023,0.37078739166259767,1.4937413930892944,0.016258606910705575,1.53203284740448,0.02203284740447997
12,E:\桌面\kunmingr2\kunmingr2\5\1\12_1.5100.jpg,1.51,1.0964345932006836,0.4135654067993164,1.502510905265808,0.007489094734191903,1.5543771982192993,0.04437719821929931
13,E:\桌面\kunmingr2\kunmingr2\5\1\13_1.5100.jpg,1.51,1.117160677909851,0.39283932209014893,1.4935873746871948,0.016412625312805185,1.539132833480835,0.029132833480834952
14,E:\桌面\kunmingr2\kunmingr2\5\1\14_1.5100.jpg,1.51,1.168969750404358,0.3410302495956421,1.5275052785873413,0.0175052785873413,1.4092155694961548,0.10078443050384522
15,E:\桌面\kunmingr2\kunmingr2\5\1\15_1.5100.jpg,1.51,1.2544665336608887,0.25553346633911134,1.402030110359192,0.10796988964080811,1.5237411260604858,0.013741126060485831
16,E:\桌面\kunmingr2\kunmingr2\5\1\16_1.5100.jpg,1.51,1.3093477487564087,0.20065225124359132,1.5127531290054321,0.00275312900543212,1.3274942636489868,0.1825057363510132
17,E:\桌面\kunmingr2\kunmingr2\5\1\17_1.5100.jpg,1.51,1.411638617515564,0.09836138248443604,1.3060153722763062,0.20398462772369386,1.4043188095092773,0.10568119049072267
