index,image,groundTruth,improved_mobilenet_aux,improved_mobilenet_aux_abs_error,legacy_original_cnn,legacy_original_cnn_abs_error
0,E:\桌面\kunmingr2\kunmingr2\1\1\0_0.0000.jpg,0.0,0.3556159734725952,0.3556159734725952,0.21036803722381592,0.21036803722381592
1,E:\桌面\kunmingr2\kunmingr2\1\1\1_0.0000.jpg,0.0,0.41389206051826477,0.41389206051826477,0.29049891233444214,0.29049891233444214
2,E:\桌面\kunmingr2\kunmingr2\1\1\2_0.0000.jpg,0.0,-0.6757053136825562,0.6757053136825562,0.4991239309310913,0.4991239309310913
3,E:\桌面\kunmingr2\kunmingr2\1\1\3_0.0000.jpg,0.0,-0.8552659153938293,0.8552659153938293,0.6229102611541748,0.6229102611541748
4,E:\桌面\kunmingr2\kunmingr2\1\1\4_0.0000.jpg,0.0,-0.7080222964286804,0.7080222964286804,0.7486873865127563,0.7486873865127563
5,E:\桌面\kunmingr2\kunmingr2\1\1\5_0.0000.jpg,0.0,-0.9584400057792664,0.9584400057792664,0.8267682790756226,0.8267682790756226
6,E:\桌面\kunmingr2\kunmingr2\1\1\6_0.0000.jpg,0.0,-0.8945254683494568,0.8945254683494568,0.6984220743179321,0.6984220743179321
7,E:\桌面\kunmingr2\kunmingr2\1\1\7_0.0000.jpg,0.0,-0.7119976878166199,0.7119976878166199,0.4012387990951538,0.4012387990951538
8,E:\桌面\kunmingr2\kunmingr2\1\1\8_0.0000.jpg,0.0,-0.9733614325523376,0.9733614325523376,0.20656108856201172,0.20656108856201172
9,E:\桌面\kunmingr2\kunmingr2\1\1\9_0.0000.jpg,0.0,-1.3415586948394775,1.3415586948394775,-0.22772911190986633,0.22772911190986633
10,E:\桌面\kunmingr2\kunmingr2\1\1\10_-2.5000.jpg,-2.5,-1.1614656448364258,1.3385343551635742,-0.5163440704345703,1.9836559295654297
11,E:\桌面\kunmingr2\kunmingr2\1\1\11_-2.5000.jpg,-2.5,-0.9018585085868835,1.5981414914131165,-0.6560564041137695,1.8439435958862305
12,E:\桌面\kunmingr2\kunmingr2\1\1\12_-2.5000.jpg,-2.5,-0.8785242438316345,1.6214757561683655,-0.5023448467254639,1.9976551532745361
13,E:\桌面\kunmingr2\kunmingr2\1\1\13_-2.5000.jpg,-2.5,-0.8662232756614685,1.6337767243385315,-0.4937044680118561,2.006295531988144
14,E:\桌面\kunmingr2\kunmingr2\1\1\14_-2.5000.jpg,-2.5,-0.9219477772712708,1.5780522227287292,-0.42863723635673523,2.0713627636432648
15,E:\桌面\kunmingr2\kunmingr2\1\1\15_-2.5000.jpg,-2.5,-1.265822172164917,1.234177827835083,-0.6537150144577026,1.8462849855422974
16,E:\桌面\kunmingr2\kunmingr2\1\1\16_-2.5000.jpg,-2.5,-1.3858115673065186,1.1141884326934814,-1.0814391374588013,1.4185608625411987
17,E:\桌面\kunmingr2\kunmingr2\1\1\17_-2.5000.jpg,-2.5,-1.4035589694976807,1.0964410305023193,-1.3599462509155273,1.1400537490844727
18,E:\桌面\kunmingr2\kunmingr2\1\1\18_-2.5000.jpg,-2.5,-1.4529032707214355,1.0470967292785645,-0.9389568567276001,1.5610431432724
19,E:\桌面\kunmingr2\kunmingr2\1\1\19_-2.5000.jpg,-2.5,-1.6273431777954102,0.8726568222045898,1.6606770753860474,4.160677075386047
20,E:\桌面\kunmingr2\kunmingr2\1\1\20_-2.5000.jpg,-2.5,-1.550356149673462,0.9496438503265381,1.9331618547439575,4.4331618547439575
21,E:\桌面\kunmingr2\kunmingr2\1\1\21_-2.5000.jpg,-2.5,-1.612459659576416,0.887540340423584,1.8369091749191284,4.336909174919128
22,E:\桌面\kunmingr2\kunmingr2\1\1\22_-2.5000.jpg,-2.5,-1.5534553527832031,0.9465446472167969,1.7733436822891235,4.2733436822891235
23,E:\桌面\kunmingr2\kunmingr2\1\1\23_-2.5000.jpg,-2.5,-1.540647268295288,0.9593527317047119,1.6136126518249512,4.113612651824951
24,E:\桌面\kunmingr2\kunmingr2\1\1\24_-2.5000.jpg,-2.5,-1.5374906063079834,0.9625093936920166,1.5746502876281738,4.074650287628174
25,E:\桌面\kunmingr2\kunmingr2\1\1\25_-2.5000.jpg,-2.5,-1.5027549266815186,0.9972450733184814,1.5027374029159546,4.002737402915955
26,E:\桌面\kunmingr2\kunmingr2\1\1\26_-2.5000.jpg,-2.5,-1.2915332317352295,1.2084667682647705,1.2579351663589478,3.7579351663589478
27,E:\桌面\kunmingr2\kunmingr2\1\1\27_0.0000.jpg,0.0,0.25724875926971436,0.25724875926971436,0.07249972224235535,0.07249972224235535
28,E:\桌面\kunmingr2\kunmingr2\1\1\28_0.0000.jpg,0.0,1.428067684173584,1.428067684173584,-0.4487903416156769,0.4487903416156769
29,E:\桌面\kunmingr2\kunmingr2\1\1\29_0.0000.jpg,0.0,0.38714486360549927,0.38714486360549927,-1.1611839532852173,1.1611839532852173
30,E:\桌面\kunmingr2\kunmingr2\1\1\30_1.5300.jpg,1.53,0.17202353477478027,1.3579764652252198,-1.1792515516281128,2.709251551628113
31,E:\桌面\kunmingr2\kunmingr2\1\1\31_1.5300.jpg,1.53,-0.12853604555130005,1.6585360455513,-1.1956247091293335,2.7256247091293337
32,E:\桌面\kunmingr2\kunmingr2\1\1\32_1.5300.jpg,1.53,0.7269337177276611,0.8030662822723389,-1.2764461040496826,2.806446104049683
33,E:\桌面\kunmingr2\kunmingr2\1\1\33_1.5300.jpg,1.53,0.3951053321361542,1.1348946678638459,-1.3538767099380493,2.8838767099380496
34,E:\桌面\kunmingr2\kunmingr2\1\1\34_1.5300.jpg,1.53,-0.4582352638244629,1.988235263824463,-1.416000247001648,2.946000247001648
35,E:\桌面\kunmingr2\kunmingr2\1\1\35_1.5300.jpg,1.53,0.4387373626232147,1.0912626373767853,-1.4293757677078247,2.959375767707825
36,E:\桌面\kunmingr2\kunmingr2\1\1\36_1.5300.jpg,1.53,0.2596816122531891,1.270318387746811,-1.4497973918914795,2.9797973918914797
37,E:\桌面\kunmingr2\kunmingr2\1\1\37_1.5300.jpg,1.53,0.4002707600593567,1.1297292399406433,-1.5030900239944458,3.033090023994446
38,E:\桌面\kunmingr2\kunmingr2\1\1\38_1.5300.jpg,1.53,0.3368583917617798,1.1931416082382202,-1.5527523756027222,3.0827523756027224
39,E:\桌面\kunmingr2\kunmingr2\1\1\39_1.5300.jpg,1.53,0.14569741487503052,1.3843025851249695,-1.5889813899993896,3.11898138999939
40,E:\桌面\kunmingr2\kunmingr2\1\1\40_1.5300.jpg,1.53,0.6421103477478027,0.8878896522521973,-1.595816731452942,3.125816731452942
41,E:\桌面\kunmingr2\kunmingr2\1\1\41_1.5300.jpg,1.53,1.3482840061187744,0.1817159938812256,-1.6283588409423828,3.158358840942383
