index,image,groundTruth,improved_mobilenet_aux,improved_mobilenet_aux_abs_error,legacy_original_cnn,legacy_original_cnn_abs_error
0,E:\桌面\kunmingr2\kunmingr2\2\2\0_0.0000.jpg,0.0,0.16100940108299255,0.16100940108299255,1.316177487373352,1.316177487373352
1,E:\桌面\kunmingr2\kunmingr2\2\2\1_0.0000.jpg,0.0,0.3214886784553528,0.3214886784553528,1.2418930530548096,1.2418930530548096
2,E:\桌面\kunmingr2\kunmingr2\2\2\2_0.0000.jpg,0.0,-0.02470281720161438,0.02470281720161438,1.174901008605957,1.174901008605957
3,E:\桌面\kunmingr2\kunmingr2\2\2\3_0.0000.jpg,0.0,0.03057962656021118,0.03057962656021118,1.1465336084365845,1.1465336084365845
4,E:\桌面\kunmingr2\kunmingr2\2\2\4_0.0000.jpg,0.0,-0.2321678102016449,0.2321678102016449,1.057957410812378,1.057957410812378
5,E:\桌面\kunmingr2\kunmingr2\2\2\5_0.0000.jpg,0.0,-0.15666010975837708,0.15666010975837708,0.9682227373123169,0.9682227373123169
6,E:\桌面\kunmingr2\kunmingr2\2\2\6_0.0000.jpg,0.0,0.04536059498786926,0.04536059498786926,0.9347718954086304,0.9347718954086304
7,E:\桌面\kunmingr2\kunmingr2\2\2\7_0.0000.jpg,0.0,0.36869293451309204,0.36869293451309204,0.7279871106147766,0.7279871106147766
8,E:\桌面\kunmingr2\kunmingr2\2\2\8_0.0000.jpg,0.0,0.9467772841453552,0.9467772841453552,0.6114259958267212,0.6114259958267212
9,E:\桌面\kunmingr2\kunmingr2\2\2\9_0.0000.jpg,0.0,0.7541694045066833,0.7541694045066833,0.28624141216278076,0.28624141216278076
10,E:\桌面\kunmingr2\kunmingr2\2\2\10_0.0000.jpg,0.0,1.0535082817077637,1.0535082817077637,0.09744000434875488,0.09744000434875488
11,E:\桌面\kunmingr2\kunmingr2\2\2\11_0.0000.jpg,0.0,0.6541684865951538,0.6541684865951538,-0.2718549072742462,0.2718549072742462
12,E:\桌面\kunmingr2\kunmingr2\2\2\12_0.0000.jpg,0.0,0.8292346596717834,0.8292346596717834,-0.5323795080184937,0.5323795080184937
13,E:\桌面\kunmingr2\kunmingr2\2\2\13_1.3997.jpg,1.3997,0.23643875122070312,1.1632612487792968,-1.1057807207107544,2.5054807207107546
14,E:\桌面\kunmingr2\kunmingr2\2\2\14_1.3997.jpg,1.3997,1.231215000152588,0.16848499984741205,-1.1450932025909424,2.5447932025909425
15,E:\桌面\kunmingr2\kunmingr2\2\2\15_1.3997.jpg,1.3997,0.1638524830341339,1.235847516965866,-1.2777076959609985,2.6774076959609987
16,E:\桌面\kunmingr2\kunmingr2\2\2\16_1.3997.jpg,1.3997,1.2319564819335938,0.1677435180664062,-1.2494624853134155,2.6491624853134157
17,E:\桌面\kunmingr2\kunmingr2\2\2\17_1.3997.jpg,1.3997,1.4770145416259766,0.07731454162597662,-1.1939204931259155,2.5936204931259157
18,E:\桌面\kunmingr2\kunmingr2\2\2\18_1.3997.jpg,1.3997,1.3716423511505127,0.02805764884948725,-1.3295150995254517,2.729215099525452
19,E:\桌面\kunmingr2\kunmingr2\2\2\19_1.3997.jpg,1.3997,1.3492465019226074,0.05045349807739252,-1.347021460533142,2.7467214605331423
20,E:\桌面\kunmingr2\kunmingr2\2\2\20_1.3997.jpg,1.3997,0.9664706587791443,0.43322934122085566,-1.3562532663345337,2.755953266334534
21,E:\桌面\kunmingr2\kunmingr2\2\2\21_1.3997.jpg,1.3997,1.4760715961456299,0.07637159614562994,-1.3896161317825317,2.789316131782532
22,E:\桌面\kunmingr2\kunmingr2\2\2\22_1.3997.jpg,1.3997,0.9188379049301147,0.4808620950698852,-1.4131819009780884,2.8128819009780885
