index,image,groundTruth,mobilenet_v2_shift1,mobilenet_v2_shift1_abs_error
0,E:\桌面\kunmingr2\kunmingr2\3\1\0_0.0000.jpg,0.0,-0.2845757007598877,0.2845757007598877
1,E:\桌面\kunmingr2\kunmingr2\3\1\1_-1.5610.jpg,-1.561,-0.8724499940872192,0.6885500059127807
2,E:\桌面\kunmingr2\kunmingr2\3\1\2_-1.5610.jpg,-1.561,-0.6369959712028503,0.9240040287971496
3,E:\桌面\kunmingr2\kunmingr2\3\1\3_-1.5610.jpg,-1.561,-0.2513541281223297,1.3096458718776702
4,E:\桌面\kunmingr2\kunmingr2\3\1\4_-1.5610.jpg,-1.561,0.4515805244445801,2.01258052444458
5,E:\桌面\kunmingr2\kunmingr2\3\1\5_-1.5610.jpg,-1.561,-1.082995057106018,0.4780049428939819
6,E:\桌面\kunmingr2\kunmingr2\3\1\6_-1.5610.jpg,-1.561,-1.5287119150161743,0.03228808498382563
7,E:\桌面\kunmingr2\kunmingr2\3\1\7_-1.5610.jpg,-1.561,-0.42260098457336426,1.1383990154266357
8,E:\桌面\kunmingr2\kunmingr2\3\1\8_-1.5610.jpg,-1.561,-0.8453516960144043,0.7156483039855956
9,E:\桌面\kunmingr2\kunmingr2\3\1\9_-1.5610.jpg,-1.561,-1.102102518081665,0.4588974819183349
10,E:\桌面\kunmingr2\kunmingr2\3\1\10_-1.5610.jpg,-1.561,-0.8312618136405945,0.7297381863594055
11,E:\桌面\kunmingr2\kunmingr2\3\1\11_-1.5610.jpg,-1.561,-0.8305480480194092,0.7304519519805908
12,E:\桌面\kunmingr2\kunmingr2\3\1\12_-1.5610.jpg,-1.561,-0.8909130096435547,0.6700869903564453
13,E:\桌面\kunmingr2\kunmingr2\3\1\13_-1.5610.jpg,-1.561,-1.145746111869812,0.41525388813018793
14,E:\桌面\kunmingr2\kunmingr2\3\1\14_-1.5610.jpg,-1.561,-0.8489907383918762,0.7120092616081237
15,E:\桌面\kunmingr2\kunmingr2\3\1\15_-1.5610.jpg,-1.561,-0.5488443374633789,1.012155662536621
