index,image,groundTruth,mobilenet_v2,mobilenet_v2_abs_error
0,E:\桌面\kunmingr2\kunmingr2\2\1\0_0.0000.jpg,0.0,-1.598104476928711,1.598104476928711
1,E:\桌面\kunmingr2\kunmingr2\2\1\1_0.0000.jpg,0.0,-1.5334404706954956,1.5334404706954956
2,E:\桌面\kunmingr2\kunmingr2\2\1\2_0.0000.jpg,0.0,-1.2688230276107788,1.2688230276107788
3,E:\桌面\kunmingr2\kunmingr2\2\1\3_0.0000.jpg,0.0,-1.2478779554367065,1.2478779554367065
4,E:\桌面\kunmingr2\kunmingr2\2\1\4_0.0000.jpg,0.0,-1.388804316520691,1.388804316520691
5,E:\桌面\kunmingr2\kunmingr2\2\1\5_0.0000.jpg,0.0,-1.5787607431411743,1.5787607431411743
6,E:\桌面\kunmingr2\kunmingr2\2\1\6_0.0000.jpg,0.0,-1.283881425857544,1.283881425857544
7,E:\桌面\kunmingr2\kunmingr2\2\1\7_0.0000.jpg,0.0,-1.5559805631637573,1.5559805631637573
8,E:\桌面\kunmingr2\kunmingr2\2\1\8_0.0000.jpg,0.0,-1.1210790872573853,1.1210790872573853
9,E:\桌面\kunmingr2\kunmingr2\2\1\9_0.0000.jpg,0.0,1.2201673984527588,1.2201673984527588
10,E:\桌面\kunmingr2\kunmingr2\2\1\10_0.0000.jpg,0.0,1.142753005027771,1.142753005027771
11,E:\桌面\kunmingr2\kunmingr2\2\1\11_0.0000.jpg,0.0,0.7134670615196228,0.7134670615196228
12,E:\桌面\kunmingr2\kunmingr2\2\1\12_0.0000.jpg,0.0,0.4390134811401367,0.4390134811401367
13,E:\桌面\kunmingr2\kunmingr2\2\1\13_1.3997.jpg,1.3997,1.3611085414886475,0.03859145851135248
14,E:\桌面\kunmingr2\kunmingr2\2\1\14_1.3997.jpg,1.3997,1.15981924533844,0.23988075466156
15,E:\桌面\kunmingr2\kunmingr2\2\1\15_1.3997.jpg,1.3997,1.3519002199172974,0.04779978008270258
16,E:\桌面\kunmingr2\kunmingr2\2\1\16_1.3997.jpg,1.3997,0.8432624936103821,0.5564375063896179
17,E:\桌面\kunmingr2\kunmingr2\2\1\17_1.3997.jpg,1.3997,1.172197699546814,0.22750230045318598
18,E:\桌面\kunmingr2\kunmingr2\2\1\18_1.3997.jpg,1.3997,1.2587581872940063,0.1409418127059936
19,E:\桌面\kunmingr2\kunmingr2\2\1\19_1.3997.jpg,1.3997,1.4868632555007935,0.08716325550079351
20,E:\桌面\kunmingr2\kunmingr2\2\1\20_1.3997.jpg,1.3997,1.495768427848816,0.09606842784881597
21,E:\桌面\kunmingr2\kunmingr2\2\1\21_1.3997.jpg,1.3997,1.495634913444519,0.0959349134445191
22,E:\桌面\kunmingr2\kunmingr2\2\1\22_1.3997.jpg,1.3997,1.4801620244979858,0.0804620244979859
23,E:\桌面\kunmingr2\kunmingr2\2\1\23_1.3997.jpg,1.3997,1.498317837715149,0.09861783771514898
24,E:\桌面\kunmingr2\kunmingr2\2\1\24_1.3997.jpg,1.3997,1.0211442708969116,0.3785557291030883
25,E:\桌面\kunmingr2\kunmingr2\2\1\25_1.3997.jpg,1.3997,1.5178271532058716,0.11812715320587164
26,E:\桌面\kunmingr2\kunmingr2\2\1\26_1.3997.jpg,1.3997,1.5025585889816284,0.10285858898162847
27,E:\桌面\kunmingr2\kunmingr2\2\1\27_1.3997.jpg,1.3997,1.4384971857070923,0.03879718570709234
28,E:\桌面\kunmingr2\kunmingr2\2\1\28_1.3997.jpg,1.3997,1.4726862907409668,0.07298629074096685
29,E:\桌面\kunmingr2\kunmingr2\2\1\29_1.3997.jpg,1.3997,1.4826873540878296,0.08298735408782965
30,E:\桌面\kunmingr2\kunmingr2\2\1\30_1.3997.jpg,1.3997,1.5013896226882935,0.10168962268829351
31,E:\桌面\kunmingr2\kunmingr2\2\1\31_1.3997.jpg,1.3997,1.4808136224746704,0.08111362247467047
32,E:\桌面\kunmingr2\kunmingr2\2\1\32_1.3997.jpg,1.3997,1.500402569770813,0.10070256977081304
33,E:\桌面\kunmingr2\kunmingr2\2\1\33_1.3997.jpg,1.3997,1.513780951499939,0.11408095149993902
34,E:\桌面\kunmingr2\kunmingr2\2\1\34_1.3997.jpg,1.3997,1.5126734972000122,0.11297349720001226
35,E:\桌面\kunmingr2\kunmingr2\2\1\35_1.3997.jpg,1.3997,1.4885257482528687,0.08882574825286871
36,E:\桌面\kunmingr2\kunmingr2\2\1\36_1.3997.jpg,1.3997,1.50713312625885,0.10743312625885015
37,E:\桌面\kunmingr2\kunmingr2\2\1\37_1.3997.jpg,1.3997,1.4862390756607056,0.08653907566070562
38,E:\桌面\kunmingr2\kunmingr2\2\1\38_1.3997.jpg,1.3997,1.4880139827728271,0.0883139827728272
39,E:\桌面\kunmingr2\kunmingr2\2\1\39_1.3997.jpg,1.3997,1.4872105121612549,0.08751051216125494
40,E:\桌面\kunmingr2\kunmingr2\2\1\40_1.3997.jpg,1.3997,1.4971808195114136,0.09748081951141363
41,E:\桌面\kunmingr2\kunmingr2\2\1\41_1.3997.jpg,1.3997,1.505977988243103,0.10627798824310308
42,E:\桌面\kunmingr2\kunmingr2\2\1\42_1.3997.jpg,1.3997,1.5061830282211304,0.10648302822113043
43,E:\桌面\kunmingr2\kunmingr2\2\1\43_1.3997.jpg,1.3997,1.4914546012878418,0.09175460128784185
44,E:\桌面\kunmingr2\kunmingr2\2\1\44_1.3997.jpg,1.3997,1.5130003690719604,0.1133003690719605
45,E:\桌面\kunmingr2\kunmingr2\2\1\45_1.3997.jpg,1.3997,1.4882960319519043,0.08859603195190435
46,E:\桌面\kunmingr2\kunmingr2\2\1\46_1.3997.jpg,1.3997,1.428428292274475,0.028728292274475153
47,E:\桌面\kunmingr2\kunmingr2\2\1\47_1.3997.jpg,1.3997,0.9624326825141907,0.43726731748580927
48,E:\桌面\kunmingr2\kunmingr2\2\1\48_1.3997.jpg,1.3997,1.4055308103561401,0.0058308103561401925
49,E:\桌面\kunmingr2\kunmingr2\2\1\49_1.3997.jpg,1.3997,1.5031689405441284,0.10346894054412847
50,E:\桌面\kunmingr2\kunmingr2\2\1\50_1.3997.jpg,1.3997,1.5034188032150269,0.10371880321502691
51,E:\桌面\kunmingr2\kunmingr2\2\1\51_1.3997.jpg,1.3997,1.5162609815597534,0.11656098155975347
52,E:\桌面\kunmingr2\kunmingr2\2\1\52_1.3997.jpg,1.3997,1.5036709308624268,0.10397093086242681
53,E:\桌面\kunmingr2\kunmingr2\2\1\53_1.3997.jpg,1.3997,1.5268346071243286,0.12713460712432867
54,E:\桌面\kunmingr2\kunmingr2\2\1\54_1.3997.jpg,1.3997,1.5335431098937988,0.13384310989379888
55,E:\桌面\kunmingr2\kunmingr2\2\1\55_1.3997.jpg,1.3997,1.5030771493911743,0.10337714939117437
56,E:\桌面\kunmingr2\kunmingr2\2\1\56_1.3997.jpg,1.3997,1.5223705768585205,0.12267057685852056
57,E:\桌面\kunmingr2\kunmingr2\2\1\57_1.3997.jpg,1.3997,1.4965219497680664,0.09682194976806646
58,E:\桌面\kunmingr2\kunmingr2\2\1\58_1.3997.jpg,1.3997,1.5170174837112427,0.11731748371124273
59,E:\桌面\kunmingr2\kunmingr2\2\1\59_1.3997.jpg,1.3997,1.4773224592208862,0.07762245922088629
60,E:\桌面\kunmingr2\kunmingr2\2\1\60_1.3997.jpg,1.3997,1.551369071006775,0.15166907100677496
61,E:\桌面\kunmingr2\kunmingr2\2\1\61_1.3997.jpg,1.3997,1.5152064561843872,0.11550645618438726
62,E:\桌面\kunmingr2\kunmingr2\2\1\62_1.3997.jpg,1.3997,1.5471742153167725,0.14747421531677252
63,E:\桌面\kunmingr2\kunmingr2\2\1\63_1.3997.jpg,1.3997,1.5396088361740112,0.1399088361740113
64,E:\桌面\kunmingr2\kunmingr2\2\1\64_1.3997.jpg,1.3997,1.542238473892212,0.14253847389221197
65,E:\桌面\kunmingr2\kunmingr2\2\1\65_1.3997.jpg,1.3997,1.5079714059829712,0.10827140598297125
66,E:\桌面\kunmingr2\kunmingr2\2\1\66_1.3997.jpg,1.3997,1.512071967124939,0.11237196712493902
67,E:\桌面\kunmingr2\kunmingr2\2\1\67_1.3997.jpg,1.3997,1.5044187307357788,0.10471873073577886
68,E:\桌面\kunmingr2\kunmingr2\2\1\68_1.3997.jpg,1.3997,1.2723639011383057,0.12733609886169428
69,E:\桌面\kunmingr2\kunmingr2\2\1\69_1.3997.jpg,1.3997,1.4945584535598755,0.09485845355987554
70,E:\桌面\kunmingr2\kunmingr2\2\1\70_1.3997.jpg,1.3997,1.421268343925476,0.02156834392547613
71,E:\桌面\kunmingr2\kunmingr2\2\1\71_1.3997.jpg,1.3997,1.521203875541687,0.12150387554168707
72,E:\桌面\kunmingr2\kunmingr2\2\1\72_1.3997.jpg,1.3997,0.6331921815872192,0.7665078184127807
73,E:\桌面\kunmingr2\kunmingr2\2\1\73_1.3997.jpg,1.3997,0.16714155673980713,1.2325584432601928
74,E:\桌面\kunmingr2\kunmingr2\2\1\74_1.3997.jpg,1.3997,-0.23775739967823029,1.6374573996782302
75,E:\桌面\kunmingr2\kunmingr2\2\1\75_0.0000.jpg,0.0,-1.6035348176956177,1.6035348176956177
76,E:\桌面\kunmingr2\kunmingr2\2\1\76_0.0000.jpg,0.0,-1.5276931524276733,1.5276931524276733
77,E:\桌面\kunmingr2\kunmingr2\2\1\77_0.0000.jpg,0.0,-1.5849220752716064,1.5849220752716064
78,E:\桌面\kunmingr2\kunmingr2\2\1\78_0.0000.jpg,0.0,-1.4177814722061157,1.4177814722061157
79,E:\桌面\kunmingr2\kunmingr2\2\1\79_0.0000.jpg,0.0,-1.584081768989563,1.584081768989563
80,E:\桌面\kunmingr2\kunmingr2\2\1\80_0.0000.jpg,0.0,-1.5530582666397095,1.5530582666397095
81,E:\桌面\kunmingr2\kunmingr2\2\1\81_0.0000.jpg,0.0,-1.623332142829895,1.623332142829895
82,E:\桌面\kunmingr2\kunmingr2\2\1\82_0.0000.jpg,0.0,-1.5397553443908691,1.5397553443908691
83,E:\桌面\kunmingr2\kunmingr2\2\1\83_0.0000.jpg,0.0,-1.5452947616577148,1.5452947616577148
84,E:\桌面\kunmingr2\kunmingr2\2\1\84_0.0000.jpg,0.0,-1.4620589017868042,1.4620589017868042
85,E:\桌面\kunmingr2\kunmingr2\2\1\85_0.0000.jpg,0.0,-1.6064530611038208,1.6064530611038208
86,E:\桌面\kunmingr2\kunmingr2\2\1\86_0.0000.jpg,0.0,-1.5227850675582886,1.5227850675582886
87,E:\桌面\kunmingr2\kunmingr2\2\1\87_0.0000.jpg,0.0,-0.8802064061164856,0.8802064061164856
88,E:\桌面\kunmingr2\kunmingr2\2\1\88_0.0000.jpg,0.0,-1.5554348230361938,1.5554348230361938
89,E:\桌面\kunmingr2\kunmingr2\2\1\89_0.0000.jpg,0.0,-1.587839961051941,1.587839961051941
90,E:\桌面\kunmingr2\kunmingr2\2\1\90_0.0000.jpg,0.0,-1.6058416366577148,1.6058416366577148
