index,image,groundTruth,improved_mobilenet_aux,improved_mobilenet_aux_abs_error,legacy_original_cnn,legacy_original_cnn_abs_error
0,E:\桌面\kunmingr2\kunmingr2\4\1\0_0.0000.jpg,0.0,-0.7857620120048523,0.7857620120048523,-0.7993522882461548,0.7993522882461548
1,E:\桌面\kunmingr2\kunmingr2\4\1\1_-1.6100.jpg,-1.61,-1.3133504390716553,0.2966495609283448,-0.7819657325744629,0.8280342674255372
2,E:\桌面\kunmingr2\kunmingr2\4\1\2_-1.6100.jpg,-1.61,-1.2510693073272705,0.3589306926727296,-0.48159554600715637,1.1284044539928437
3,E:\桌面\kunmingr2\kunmingr2\4\1\3_-1.6100.jpg,-1.61,-1.4068260192871094,0.20317398071289072,-0.3235580623149872,1.286441937685013
4,E:\桌面\kunmingr2\kunmingr2\4\1\4_-1.6100.jpg,-1.61,-1.0528349876403809,0.5571650123596192,0.03141400218009949,1.6414140021800996
5,E:\桌面\kunmingr2\kunmingr2\4\1\5_-1.6100.jpg,-1.61,-1.3900368213653564,0.21996317863464365,0.2215484380722046,1.8315484380722047
6,E:\桌面\kunmingr2\kunmingr2\4\1\6_-1.6100.jpg,-1.61,-1.612436294555664,0.002436294555663965,0.46675366163253784,2.076753661632538
7,E:\桌面\kunmingr2\kunmingr2\4\1\7_-1.6100.jpg,-1.61,-1.2502548694610596,0.3597451305389405,0.4672129154205322,2.0772129154205325
8,E:\桌面\kunmingr2\kunmingr2\4\1\8_-1.6100.jpg,-1.61,-1.6258859634399414,0.01588596343994131,0.27825140953063965,1.8882514095306397
9,E:\桌面\kunmingr2\kunmingr2\4\1\9_-1.6100.jpg,-1.61,-1.2426981925964355,0.36730180740356455,0.26781919598579407,1.8778191959857942
10,E:\桌面\kunmingr2\kunmingr2\4\1\10_-1.6100.jpg,-1.61,-1.303030014038086,0.30696998596191416,0.3267959952354431,1.9367959952354432
11,E:\桌面\kunmingr2\kunmingr2\4\1\11_-1.6100.jpg,-1.61,-1.6500885486602783,0.04008854866027822,0.47993990778923035,2.0899399077892307
12,E:\桌面\kunmingr2\kunmingr2\4\1\12_-1.6100.jpg,-1.61,-1.5120575428009033,0.09794245719909678,0.5901885032653809,2.200188503265381
13,E:\桌面\kunmingr2\kunmingr2\4\1\13_-1.6100.jpg,-1.61,-0.6722702383995056,0.9377297616004945,0.7112677097320557,2.321267709732056
14,E:\桌面\kunmingr2\kunmingr2\4\1\14_-1.6100.jpg,-1.61,-1.5446562767028809,0.06534372329711924,1.2972041368484497,2.90720413684845
15,E:\桌面\kunmingr2\kunmingr2\4\1\15_-1.6100.jpg,-1.61,-1.5573363304138184,0.05266366958618174,1.4323726892471313,3.0423726892471317
16,E:\桌面\kunmingr2\kunmingr2\4\1\16_-1.6100.jpg,-1.61,-0.7741565108299255,0.8358434891700746,1.6657990217208862,3.2757990217208866
17,E:\桌面\kunmingr2\kunmingr2\4\1\17_-1.6100.jpg,-1.61,-0.6891942620277405,0.9208057379722596,1.6845394372940063,3.2945394372940067
18,E:\桌面\kunmingr2\kunmingr2\4\1\18_-1.6100.jpg,-1.61,0.6364041566848755,2.246404156684876,1.620962142944336,3.2309621429443363
19,E:\桌面\kunmingr2\kunmingr2\4\1\19_-1.6100.jpg,-1.61,1.3085606098175049,2.918560609817505,1.5647573471069336,3.174757347106934
20,E:\桌面\kunmingr2\kunmingr2\4\1\20_1.7000.jpg,1.7,1.3269462585449219,0.3730537414550781,1.3722277879714966,0.3277722120285034
