index,image,groundTruth,mobilenet_v2_shift1,mobilenet_v2_shift1_abs_error
0,E:\桌面\kunmingr2\kunmingr2\5\1\0_1.5100.jpg,1.51,1.1641980409622192,0.34580195903778077
1,E:\桌面\kunmingr2\kunmingr2\5\1\1_1.5100.jpg,1.51,1.1128445863723755,0.3971554136276245
2,E:\桌面\kunmingr2\kunmingr2\5\1\2_1.5100.jpg,1.51,1.4444667100906372,0.0655332899093628
3,E:\桌面\kunmingr2\kunmingr2\5\1\3_1.5100.jpg,1.51,0.7046740055084229,0.8053259944915772
4,E:\桌面\kunmingr2\kunmingr2\5\1\4_1.5100.jpg,1.51,1.2820372581481934,0.22796274185180665
5,E:\桌面\kunmingr2\kunmingr2\5\1\5_1.5100.jpg,1.51,1.1119240522384644,0.39807594776153565
6,E:\桌面\kunmingr2\kunmingr2\5\1\6_1.5100.jpg,1.51,1.057533621788025,0.4524663782119751
7,E:\桌面\kunmingr2\kunmingr2\5\1\7_1.5100.jpg,1.51,1.2732611894607544,0.23673881053924561
8,E:\桌面\kunmingr2\kunmingr2\5\1\8_1.5100.jpg,1.51,1.102074146270752,0.40792585372924806
9,E:\桌面\kunmingr2\kunmingr2\5\1\9_1.5100.jpg,1.51,0.7977767586708069,0.7122232413291931
10,E:\桌面\kunmingr2\kunmingr2\5\1\10_1.5100.jpg,1.51,1.6269869804382324,0.11698698043823241
11,E:\桌面\kunmingr2\kunmingr2\5\1\11_1.5100.jpg,1.51,1.4060592651367188,0.10394073486328126
12,E:\桌面\kunmingr2\kunmingr2\5\1\12_1.5100.jpg,1.51,0.4101824164390564,1.0998175835609436
13,E:\桌面\kunmingr2\kunmingr2\5\1\13_1.5100.jpg,1.51,1.570144772529602,0.06014477252960204
14,E:\桌面\kunmingr2\kunmingr2\5\1\14_1.5100.jpg,1.51,1.118695855140686,0.391304144859314
15,E:\桌面\kunmingr2\kunmingr2\5\1\15_1.5100.jpg,1.51,0.6191022992134094,0.8908977007865906
16,E:\桌面\kunmingr2\kunmingr2\5\1\16_1.5100.jpg,1.51,1.23440682888031,0.27559317111968995
