index,image,groundTruth,legacy,legacy_abs_error,mobilenet_v2_single,mobilenet_v2_single_abs_error,mobilenet_v2_temporal3,mobilenet_v2_temporal3_abs_error
0,E:\桌面\kunmingr2\kunmingr2\2\2\0_0.0000.jpg,0.0,1.316177487373352,1.316177487373352,-1.5618842840194702,1.5618842840194702,-1.3471307754516602,1.3471307754516602
1,E:\桌面\kunmingr2\kunmingr2\2\2\1_0.0000.jpg,0.0,1.2418930530548096,1.2418930530548096,-1.5774139165878296,1.5774139165878296,-1.3336992263793945,1.3336992263793945
2,E:\桌面\kunmingr2\kunmingr2\2\2\2_0.0000.jpg,0.0,1.174901008605957,1.174901008605957,-1.510422945022583,1.510422945022583,-1.001549482345581,1.001549482345581
3,E:\桌面\kunmingr2\kunmingr2\2\2\3_0.0000.jpg,0.0,1.1465336084365845,1.1465336084365845,-1.2877951860427856,1.2877951860427856,-0.9722382426261902,0.9722382426261902
4,E:\桌面\kunmingr2\kunmingr2\2\2\4_0.0000.jpg,0.0,1.057957410812378,1.057957410812378,-1.5635956525802612,1.5635956525802612,-0.7111221551895142,0.7111221551895142
5,E:\桌面\kunmingr2\kunmingr2\2\2\5_0.0000.jpg,0.0,0.9682227373123169,0.9682227373123169,-1.409576177597046,1.409576177597046,-0.036886539310216904,0.036886539310216904
6,E:\桌面\kunmingr2\kunmingr2\2\2\6_0.0000.jpg,0.0,0.9347718954086304,0.9347718954086304,-1.4471954107284546,1.4471954107284546,0.36053845286369324,0.36053845286369324
7,E:\桌面\kunmingr2\kunmingr2\2\2\7_0.0000.jpg,0.0,0.7279871106147766,0.7279871106147766,-1.1891194581985474,1.1891194581985474,0.2244240939617157,0.2244240939617157
8,E:\桌面\kunmingr2\kunmingr2\2\2\8_0.0000.jpg,0.0,0.6114259958267212,0.6114259958267212,0.8331567049026489,0.8331567049026489,0.48664388060569763,0.48664388060569763
9,E:\桌面\kunmingr2\kunmingr2\2\2\9_0.0000.jpg,0.0,0.28624141216278076,0.28624141216278076,0.7033935189247131,0.7033935189247131,0.15801885724067688,0.15801885724067688
10,E:\桌面\kunmingr2\kunmingr2\2\2\10_0.0000.jpg,0.0,0.09744000434875488,0.09744000434875488,1.114344835281372,1.114344835281372,0.757744312286377,0.757744312286377
