index,image,groundTruth,legacy,legacy_abs_error,mobilenet_v2_single,mobilenet_v2_single_abs_error,mobilenet_v2_temporal3,mobilenet_v2_temporal3_abs_error
0,E:\桌面\kunmingr2\kunmingr2\3\2\0_0.0000.jpg,0.0,1.1782068014144897,1.1782068014144897,-0.14942866563796997,0.14942866563796997,-0.2237277626991272,0.2237277626991272
1,E:\桌面\kunmingr2\kunmingr2\3\2\1_-1.5610.jpg,-1.561,1.2165189981460571,2.777518998146057,-0.8560145497322083,0.7049854502677917,0.4462837874889374,2.0072837874889373
2,E:\桌面\kunmingr2\kunmingr2\3\2\2_-1.5610.jpg,-1.561,1.2452356815338135,2.8062356815338134,-0.5024097561836243,1.0585902438163757,0.1424291431903839,1.7034291431903839
3,E:\桌面\kunmingr2\kunmingr2\3\2\3_-1.5610.jpg,-1.561,1.0674490928649902,2.62844909286499,-1.3539823293685913,0.20701767063140863,0.1715557873249054,1.7325557873249053
4,E:\桌面\kunmingr2\kunmingr2\3\2\4_-1.5610.jpg,-1.561,0.7647120952606201,2.32571209526062,-1.540079116821289,0.02092088317871088,-0.49328187108039856,1.0677181289196014
5,E:\桌面\kunmingr2\kunmingr2\3\2\5_-1.5610.jpg,-1.561,0.11613160371780396,1.677131603717804,-1.5381672382354736,0.02283276176452631,-1.4543452262878418,0.10665477371215815
6,E:\桌面\kunmingr2\kunmingr2\3\2\6_-1.5610.jpg,-1.561,-0.3381393253803253,1.2228606746196746,-1.533619999885559,0.02738000011444086,-1.4216270446777344,0.13937295532226557
7,E:\桌面\kunmingr2\kunmingr2\3\2\7_-1.5610.jpg,-1.561,-0.9609357118606567,0.6000642881393432,-1.50829017162323,0.05270982837676996,-1.1506400108337402,0.4103599891662597
8,E:\桌面\kunmingr2\kunmingr2\3\2\8_-1.5610.jpg,-1.561,-1.0731396675109863,0.4878603324890136,-1.5042510032653809,0.056748996734619084,-1.3673319816589355,0.1936680183410644
9,E:\桌面\kunmingr2\kunmingr2\3\2\9_-1.5610.jpg,-1.561,-0.8651031255722046,0.6958968744277954,-1.4133155345916748,0.14768446540832514,-0.7532232999801636,0.8077767000198364
10,E:\桌面\kunmingr2\kunmingr2\3\2\10_-1.5610.jpg,-1.561,-0.5193302631378174,1.0416697368621826,-1.0096246004104614,0.5513753995895385,-1.2049219608306885,0.35607803916931147
11,E:\桌面\kunmingr2\kunmingr2\3\2\11_-1.5610.jpg,-1.561,0.20022335648536682,1.7612233564853668,-1.4955053329467773,0.0654946670532226,-1.501343011856079,0.05965698814392084
12,E:\桌面\kunmingr2\kunmingr2\3\2\12_-1.5610.jpg,-1.561,0.554274320602417,2.115274320602417,-1.5259966850280762,0.03500331497192377,-1.2744734287261963,0.28652657127380365
13,E:\桌面\kunmingr2\kunmingr2\3\2\13_-1.5610.jpg,-1.561,1.1611058712005615,2.7221058712005615,-1.1834136247634888,0.3775863752365112,-1.0422216653823853,0.5187783346176147
14,E:\桌面\kunmingr2\kunmingr2\3\2\14_-1.5610.jpg,-1.561,1.4036412239074707,2.9646412239074706,-1.4151898622512817,0.1458101377487182,-0.48948389291763306,1.0715161070823669
15,E:\桌面\kunmingr2\kunmingr2\3\2\15_-1.5610.jpg,-1.561,1.5852645635604858,3.146264563560486,-1.498963713645935,0.062036286354064885,-0.9452226161956787,0.6157773838043212
16,E:\桌面\kunmingr2\kunmingr2\3\2\16_-1.5610.jpg,-1.561,1.5930286645889282,3.154028664588928,-1.5403475761413574,0.02065242385864252,-0.755608320236206,0.8053916797637939
17,E:\桌面\kunmingr2\kunmingr2\3\2\17_-1.5610.jpg,-1.561,1.601029634475708,3.162029634475708,-1.5065172910690308,0.05448270893096918,-1.283764123916626,0.27723587608337397
18,E:\桌面\kunmingr2\kunmingr2\3\2\18_-1.5610.jpg,-1.561,1.613453984260559,3.174453984260559,-1.582898497581482,0.02189849758148199,-1.3981356620788574,0.16286433792114252
19,E:\桌面\kunmingr2\kunmingr2\3\2\19_-1.5610.jpg,-1.561,1.5944401025772095,3.1554401025772094,-0.7112424373626709,0.849757562637329,-1.4830175638198853,0.07798243618011469
20,E:\桌面\kunmingr2\kunmingr2\3\2\20_-1.5610.jpg,-1.561,1.5651935338974,3.1261935338974,-0.6638200879096985,0.8971799120903015,-1.5362777709960938,0.024722229003906193
21,E:\桌面\kunmingr2\kunmingr2\3\2\21_-1.5610.jpg,-1.561,1.2873523235321045,2.8483523235321044,-1.5079941749572754,0.05300582504272455,-1.2956984043121338,0.26530159568786615
22,E:\桌面\kunmingr2\kunmingr2\3\2\22_-1.5610.jpg,-1.561,1.0699952840805054,2.6309952840805053,-0.7161251902580261,0.8448748097419738,-1.4741764068603516,0.08682359313964838
23,E:\桌面\kunmingr2\kunmingr2\3\2\23_-1.5610.jpg,-1.561,0.2290399670600891,1.790039967060089,-1.3225418329238892,0.23845816707611078,-1.248128890991211,0.312871109008789
24,E:\桌面\kunmingr2\kunmingr2\3\2\24_-1.5610.jpg,-1.561,-0.586078405380249,0.9749215946197509,-0.9721736311912537,0.5888263688087463,-1.1752369403839111,0.3857630596160888
25,E:\桌面\kunmingr2\kunmingr2\3\2\25_-1.5610.jpg,-1.561,-1.5243173837661743,0.03668261623382563,-0.7123162746429443,0.8486837253570556,-0.6162645220756531,0.9447354779243469
26,E:\桌面\kunmingr2\kunmingr2\3\2\26_-1.5610.jpg,-1.561,-1.5734485387802124,0.01244853878021246,-0.6747449040412903,0.8862550959587097,0.30819955468177795,1.869199554681778
27,E:\桌面\kunmingr2\kunmingr2\3\2\27_-1.5610.jpg,-1.561,-1.4935613870620728,0.06743861293792719,-0.22144857048988342,1.3395514295101165,0.7452835440635681,2.306283544063568
28,E:\桌面\kunmingr2\kunmingr2\3\2\28_0.0000.jpg,0.0,-1.4560679197311401,1.4560679197311401,-0.10914904624223709,0.10914904624223709,0.07806719094514847,0.07806719094514847
29,E:\桌面\kunmingr2\kunmingr2\3\2\29_0.0000.jpg,0.0,-1.4692524671554565,1.4692524671554565,-1.4828089475631714,1.4828089475631714,-0.3595430552959442,0.3595430552959442
30,E:\桌面\kunmingr2\kunmingr2\3\2\30_0.0000.jpg,0.0,-1.4778904914855957,1.4778904914855957,-1.496034026145935,1.496034026145935,-1.4077486991882324,1.4077486991882324
31,E:\桌面\kunmingr2\kunmingr2\3\2\31_0.0000.jpg,0.0,-1.4844776391983032,1.4844776391983032,-1.4912406206130981,1.4912406206130981,-1.4261538982391357,1.4261538982391357
32,E:\桌面\kunmingr2\kunmingr2\3\2\32_0.0000.jpg,0.0,-1.4834271669387817,1.4834271669387817,-1.3477689027786255,1.3477689027786255,-1.5155028104782104,1.5155028104782104
33,E:\桌面\kunmingr2\kunmingr2\3\2\33_0.0000.jpg,0.0,-1.5056722164154053,1.5056722164154053,-0.9609149098396301,0.9609149098396301,-1.536031723022461,1.536031723022461
34,E:\桌面\kunmingr2\kunmingr2\3\2\34_0.0000.jpg,0.0,-1.5025089979171753,1.5025089979171753,-0.8807141184806824,0.8807141184806824,-1.5644433498382568,1.5644433498382568
35,E:\桌面\kunmingr2\kunmingr2\3\2\35_0.0000.jpg,0.0,-1.503483772277832,1.503483772277832,-1.517340064048767,1.517340064048767,-1.5577094554901123,1.5577094554901123
36,E:\桌面\kunmingr2\kunmingr2\3\2\36_0.0000.jpg,0.0,-1.500949501991272,1.500949501991272,-1.4826105833053589,1.4826105833053589,-1.5781821012496948,1.5781821012496948
37,E:\桌面\kunmingr2\kunmingr2\3\2\37_0.0000.jpg,0.0,-1.4901612997055054,1.4901612997055054,-0.2814863920211792,0.2814863920211792,-1.5323705673217773,1.5323705673217773
38,E:\桌面\kunmingr2\kunmingr2\3\2\38_0.0000.jpg,0.0,-1.4697874784469604,1.4697874784469604,-1.2500706911087036,1.2500706911087036,-1.5000672340393066,1.5000672340393066
39,E:\桌面\kunmingr2\kunmingr2\3\2\39_0.0000.jpg,0.0,-1.463089108467102,1.463089108467102,-1.510597586631775,1.510597586631775,-1.5132975578308105,1.5132975578308105
40,E:\桌面\kunmingr2\kunmingr2\3\2\40_0.0000.jpg,0.0,-1.446274995803833,1.446274995803833,-1.5191367864608765,1.5191367864608765,-1.5209834575653076,1.5209834575653076
41,E:\桌面\kunmingr2\kunmingr2\3\2\41_0.0000.jpg,0.0,-1.4352726936340332,1.4352726936340332,-1.545570731163025,1.545570731163025,-1.5328645706176758,1.5328645706176758
42,E:\桌面\kunmingr2\kunmingr2\3\2\42_0.0000.jpg,0.0,-1.4001786708831787,1.4001786708831787,-1.5611354112625122,1.5611354112625122,-1.5188319683074951,1.5188319683074951
43,E:\桌面\kunmingr2\kunmingr2\3\2\43_0.0000.jpg,0.0,-1.331112027168274,1.331112027168274,-1.5237685441970825,1.5237685441970825,-1.5100070238113403,1.5100070238113403
44,E:\桌面\kunmingr2\kunmingr2\3\2\44_0.0000.jpg,0.0,-1.2645316123962402,1.2645316123962402,-1.519007682800293,1.519007682800293,-1.512753963470459,1.512753963470459
45,E:\桌面\kunmingr2\kunmingr2\3\2\45_0.0000.jpg,0.0,-1.0884202718734741,1.0884202718734741,-1.506321668624878,1.506321668624878,-1.5114927291870117,1.5114927291870117
46,E:\桌面\kunmingr2\kunmingr2\3\2\46_0.0000.jpg,0.0,-0.9368605613708496,0.9368605613708496,-1.4863444566726685,1.4863444566726685,-1.5061514377593994,1.5061514377593994
47,E:\桌面\kunmingr2\kunmingr2\3\2\47_0.0000.jpg,0.0,-0.4573216736316681,0.4573216736316681,-1.4874314069747925,1.4874314069747925,-1.5056110620498657,1.5056110620498657
48,E:\桌面\kunmingr2\kunmingr2\3\2\48_-1.4000.jpg,-1.4,-0.24383875727653503,1.1561612427234649,-1.4896156787872314,0.08961567878723153,-1.5235047340393066,0.12350473403930673
49,E:\桌面\kunmingr2\kunmingr2\3\2\49_-1.4000.jpg,-1.4,0.06204485893249512,1.462044858932495,-1.495638370513916,0.0956383705139161,-1.568412184715271,0.16841218471527108
50,E:\桌面\kunmingr2\kunmingr2\3\2\50_-1.4000.jpg,-1.4,-0.11146664619445801,1.288533353805542,-0.7420662045478821,0.6579337954521178,-1.5304843187332153,0.13048431873321542
51,E:\桌面\kunmingr2\kunmingr2\3\2\51_-1.4000.jpg,-1.4,-0.34371039271354675,1.0562896072864532,-1.5175588130950928,0.11755881309509286,-1.5378665924072266,0.13786659240722665
52,E:\桌面\kunmingr2\kunmingr2\3\2\52_-1.4000.jpg,-1.4,-0.30936363339424133,1.0906363666057586,-1.5169469118118286,0.1169469118118287,-1.513134479522705,0.11313447952270517
53,E:\桌面\kunmingr2\kunmingr2\3\2\53_-1.4000.jpg,-1.4,-0.22777912020683289,1.172220879793167,-1.4993435144424438,0.09934351444244394,-1.4982657432556152,0.09826574325561532
54,E:\桌面\kunmingr2\kunmingr2\3\2\54_-1.4000.jpg,-1.4,-0.17477712035179138,1.2252228796482085,-1.5295052528381348,0.12950525283813485,-1.4725393056869507,0.07253930568695077
55,E:\桌面\kunmingr2\kunmingr2\3\2\55_-1.4000.jpg,-1.4,-0.11199954152107239,1.2880004584789275,-1.5059394836425781,0.10593948364257821,-1.4255027770996094,0.025502777099609464
56,E:\桌面\kunmingr2\kunmingr2\3\2\56_-1.4000.jpg,-1.4,-0.015509635210037231,1.3844903647899627,-1.5160526037216187,0.11605260372161874,-1.319105863571167,0.08089413642883292
57,E:\桌面\kunmingr2\kunmingr2\3\2\57_-1.4000.jpg,-1.4,0.08184435963630676,1.4818443596363067,-1.5321491956710815,0.13214919567108163,-1.4671255350112915,0.06712553501129159
58,E:\桌面\kunmingr2\kunmingr2\3\2\58_-1.4000.jpg,-1.4,0.09385621547698975,1.4938562154769897,-1.5156148672103882,0.11561486721038827,-1.4353506565093994,0.0353506565093995
59,E:\桌面\kunmingr2\kunmingr2\3\2\59_-1.4000.jpg,-1.4,0.24542014300823212,1.645420143008232,-1.0294808149337769,0.37051918506622306,-1.4924620389938354,0.09246203899383554
60,E:\桌面\kunmingr2\kunmingr2\3\2\60_-1.4000.jpg,-1.4,0.29372072219848633,1.6937207221984862,-1.3885129690170288,0.011487030982971103,-1.5155137777328491,0.11551377773284921
61,E:\桌面\kunmingr2\kunmingr2\3\2\61_-1.4000.jpg,-1.4,0.15646454691886902,1.556464546918869,-1.6098377704620361,0.20983777046203622,-1.430769681930542,0.03076968193054208
62,E:\桌面\kunmingr2\kunmingr2\3\2\62_-1.4000.jpg,-1.4,-0.10032626986503601,1.299673730134964,-1.5655999183654785,0.1655999183654786,-1.5161925554275513,0.11619255542755136
63,E:\桌面\kunmingr2\kunmingr2\3\2\63_-1.4000.jpg,-1.4,-0.33043113350868225,1.0695688664913177,-0.9652418494224548,0.4347581505775451,-1.3339351415634155,0.06606485843658438
64,E:\桌面\kunmingr2\kunmingr2\3\2\64_-1.4000.jpg,-1.4,-0.4344457685947418,0.9655542314052581,-1.5454062223434448,0.1454062223434449,-1.5188450813293457,0.11884508132934579
65,E:\桌面\kunmingr2\kunmingr2\3\2\65_-1.4000.jpg,-1.4,-0.6056276559829712,0.7943723440170287,-1.5600491762161255,0.16004917621612558,-1.54007887840271,0.14007887840271005
66,E:\桌面\kunmingr2\kunmingr2\3\2\66_-1.4000.jpg,-1.4,-0.741286039352417,0.6587139606475829,-1.5340956449508667,0.1340956449508668,-1.508774757385254,0.108774757385254
67,E:\桌面\kunmingr2\kunmingr2\3\2\67_-1.4000.jpg,-1.4,-0.7122939825057983,0.6877060174942016,-1.4982022047042847,0.09820220470428476,-1.5192227363586426,0.11922273635864267
68,E:\桌面\kunmingr2\kunmingr2\3\2\68_-1.4000.jpg,-1.4,-0.5775059461593628,0.8224940538406371,-1.5478934049606323,0.1478934049606324,-1.5206183195114136,0.12061831951141366
69,E:\桌面\kunmingr2\kunmingr2\3\2\69_-1.4000.jpg,-1.4,-0.5409872531890869,0.859012746810913,-1.5743510723114014,0.17435107231140146,-1.543792724609375,0.1437927246093751
70,E:\桌面\kunmingr2\kunmingr2\3\2\70_-1.4000.jpg,-1.4,-0.5412795543670654,0.8587204456329345,-1.5210140943527222,0.12101409435272226,-1.5459768772125244,0.1459768772125245
71,E:\桌面\kunmingr2\kunmingr2\3\2\71_-1.4000.jpg,-1.4,-0.39266857504844666,1.0073314249515533,-1.5334281921386719,0.13342819213867196,-1.563647985458374,0.1636479854583741
72,E:\桌面\kunmingr2\kunmingr2\3\2\72_-1.4000.jpg,-1.4,-0.3698841631412506,1.0301158368587493,-1.5383824110031128,0.13838241100311288,-1.5778024196624756,0.17780241966247567
73,E:\桌面\kunmingr2\kunmingr2\3\2\73_-1.4000.jpg,-1.4,-0.3996424973011017,1.0003575026988982,-1.5397957563400269,0.13979575634002694,-1.5318567752838135,0.13185677528381357
74,E:\桌面\kunmingr2\kunmingr2\3\2\74_-1.4000.jpg,-1.4,-0.3375602662563324,1.0624397337436675,-1.5104066133499146,0.11040661334991464,-1.5205658674240112,0.12056586742401132
75,E:\桌面\kunmingr2\kunmingr2\3\2\75_-1.4000.jpg,-1.4,-0.3682519495487213,1.0317480504512786,-1.5484064817428589,0.14840648174285898,-1.4361129999160767,0.03611299991607675
76,E:\桌面\kunmingr2\kunmingr2\3\2\76_-1.4000.jpg,-1.4,-0.379817396402359,1.020182603597641,-1.5973185300827026,0.19731853008270273,-1.4073742628097534,0.007374262809753507
77,E:\桌面\kunmingr2\kunmingr2\3\2\77_-1.4000.jpg,-1.4,-0.09414714574813843,1.3058528542518615,-1.5320005416870117,0.1320005416870118,-1.3595054149627686,0.040494585037231356
78,E:\桌面\kunmingr2\kunmingr2\3\2\78_-1.4000.jpg,-1.4,0.12174133956432343,1.5217413395643233,-1.5578064918518066,0.15780649185180673,-1.4756577014923096,0.07565770149230966
79,E:\桌面\kunmingr2\kunmingr2\3\2\79_-1.4000.jpg,-1.4,0.6104013919830322,2.010401391983032,-1.5730351209640503,0.17303512096405038,-1.3816858530044556,0.018314146995544345
