index,image,groundTruth,legacy,legacy_abs_error,mobilenet_v2_single,mobilenet_v2_single_abs_error,mobilenet_v2_temporal3,mobilenet_v2_temporal3_abs_error
0,E:\桌面\kunmingr2\kunmingr2\4\1\0_0.0000.jpg,0.0,-0.7993522882461548,0.7993522882461548,-1.5666152238845825,1.5666152238845825,-1.3564960956573486,1.3564960956573486
1,E:\桌面\kunmingr2\kunmingr2\4\1\1_-1.6100.jpg,-1.61,-0.7819657325744629,0.8280342674255372,-1.5729659795761108,0.03703402042388926,-1.4669474363327026,0.14305256366729746
2,E:\桌面\kunmingr2\kunmingr2\4\1\2_-1.6100.jpg,-1.61,-0.48159554600715637,1.1284044539928437,-1.5703701972961426,0.03962980270385752,-0.5994284152984619,1.0105715847015382
3,E:\桌面\kunmingr2\kunmingr2\4\1\3_-1.6100.jpg,-1.61,-0.3235580623149872,1.286441937685013,-1.57729172706604,0.03270827293396006,-1.1273225545883179,0.4826774454116822
4,E:\桌面\kunmingr2\kunmingr2\4\1\4_-1.6100.jpg,-1.61,0.03141400218009949,1.6414140021800996,-1.512428879737854,0.0975711202621461,-0.02166130393743515,1.588338696062565
5,E:\桌面\kunmingr2\kunmingr2\4\1\5_-1.6100.jpg,-1.61,0.2215484380722046,1.8315484380722047,-1.0275613069534302,0.5824386930465699,-0.48054686188697815,1.129453138113022
6,E:\桌面\kunmingr2\kunmingr2\4\1\6_-1.6100.jpg,-1.61,0.46675366163253784,2.076753661632538,-0.9368728995323181,0.673127100467682,-0.11154049634933472,1.4984595036506654
7,E:\桌面\kunmingr2\kunmingr2\4\1\7_-1.6100.jpg,-1.61,0.4672129154205322,2.0772129154205325,-1.5132468938827515,0.09675310611724863,-1.2385883331298828,0.3714116668701173
8,E:\桌面\kunmingr2\kunmingr2\4\1\8_-1.6100.jpg,-1.61,0.27825140953063965,1.8882514095306397,-1.483111023902893,0.12688897609710703,-0.02002621442079544,1.5899737855792047
9,E:\桌面\kunmingr2\kunmingr2\4\1\9_-1.6100.jpg,-1.61,0.26781919598579407,1.8778191959857942,-1.4926897287368774,0.11731027126312266,-0.21154019236564636,1.3984598076343537
