index,image,groundTruth,mobilenet_v2,mobilenet_v2_abs_error
0,E:\桌面\kunmingr2\kunmingr2\5\1\0_1.5100.jpg,1.51,1.5702736377716064,0.060273637771606436
1,E:\桌面\kunmingr2\kunmingr2\5\1\1_1.5100.jpg,1.51,1.5284414291381836,0.018441429138183585
2,E:\桌面\kunmingr2\kunmingr2\5\1\2_1.5100.jpg,1.51,1.5256937742233276,0.015693774223327628
3,E:\桌面\kunmingr2\kunmingr2\5\1\3_1.5100.jpg,1.51,1.3894282579421997,0.1205717420578003
4,E:\桌面\kunmingr2\kunmingr2\5\1\4_1.5100.jpg,1.51,1.5393389463424683,0.029338946342468253
5,E:\桌面\kunmingr2\kunmingr2\5\1\5_1.5100.jpg,1.51,1.5085481405258179,0.0014518594741821378
6,E:\桌面\kunmingr2\kunmingr2\5\1\6_1.5100.jpg,1.51,1.5334943532943726,0.02349435329437255
7,E:\桌面\kunmingr2\kunmingr2\5\1\7_1.5100.jpg,1.51,1.5008955001831055,0.00910449981689454
8,E:\桌面\kunmingr2\kunmingr2\5\1\8_1.5100.jpg,1.51,1.4987798929214478,0.011220107078552255
9,E:\桌面\kunmingr2\kunmingr2\5\1\9_1.5100.jpg,1.51,1.4763950109481812,0.03360498905181886
10,E:\桌面\kunmingr2\kunmingr2\5\1\10_1.5100.jpg,1.51,1.4785877466201782,0.031412253379821786
11,E:\桌面\kunmingr2\kunmingr2\5\1\11_1.5100.jpg,1.51,1.4937413930892944,0.016258606910705575
12,E:\桌面\kunmingr2\kunmingr2\5\1\12_1.5100.jpg,1.51,1.502510905265808,0.007489094734191903
13,E:\桌面\kunmingr2\kunmingr2\5\1\13_1.5100.jpg,1.51,1.4935873746871948,0.016412625312805185
14,E:\桌面\kunmingr2\kunmingr2\5\1\14_1.5100.jpg,1.51,1.5275052785873413,0.0175052785873413
15,E:\桌面\kunmingr2\kunmingr2\5\1\15_1.5100.jpg,1.51,1.402030110359192,0.10796988964080811
